year,school_code_std,school_name,school_division,school_kind,region,estb,campus_count,ministry_of_education,national_scholarship,ministry_of_science_ict,ministry_of_employment,ministry_of_trade,ministry_of_health,ministry_of_culture,ministry_of_sme,ministry_of_agriculture,other_ministries,local_government,total_support,tuition_revenue,benefit_rate,uploaded_at
2025,0000177,중앙승가대학교,대학,대학교,경기,사립,1,38310000,38310000,0,0,0,0,0,0,0,910000,2501000000,2501910000,5,500.4,2026-08-07T20:45:18.674Z
2025,0000187,차의과학대학교,대학,대학교,경기,사립,1,15278912771,4890966440,9586480000,0,751811000,4978300000,150000000,55000000,0,283817500,2732159024,28925513855,302,95.9,2026-08-07T20:45:18.674Z
2025,0000544,청강문화산업대학교,전문대학,전문대학,경기,사립,1,19324225853,10330599400,0,152277970,0,0,54962500,0,0,56642000,1026505048,10284013971,283,36.3,2026-08-07T20:45:18.674Z
2025,0000184,칼빈대학교,대학,대학교,경기,사립,1,1199296433,957391300,0,0,0,0,0,0,0,5976000,193609323,441490456,135,3.3,2026-08-07T20:45:18.674Z
2025,0000186,평택대학교,대학,대학교,경기,사립,1,12918413077,6887959335,23938000,67200000,0,0,0,147052500,0,16185500,1311839228,7596668970,274,27.8,2026-08-07T20:45:18.674Z
2025,0000037,한경국립대학교,대학,대학교,경기,국립,1,107419078755,11022914778,1853240332,706000000,572000000,30000000,247500000,97180000,1486846880,5528708826,1266559248,108184199263,0,0,2026-08-07T20:45:18.674Z
2025,0000247,한국공학대학교,대학,대학교,경기,사립,1,38592209054,14157437230,7271175000,3289809381,17072731333,215000000,45000000,1142164000,0,65135000,4835000304,58370786842,673,86.7,2026-08-07T20:45:18.674Z
2025,0000565,한국관광대학교,전문대학,전문대학,경기,사립,1,5759751914,3611033782,0,0,0,0,0,0,0,19926000,156076026,2324720158,78,29.9,2026-08-07T20:45:18.674Z
2025,0000683,한국학대학원,전문대학,일반대학원,경기,특별법법인,1,2690618554,0,0,0,0,0,0,0,0,0,0,2690618554,0,0,2026-08-07T20:45:18.674Z
2025,0000194,한국항공대학교,대학,대학교,경기,사립,1,23431506255,6981763150,4201531000,650000000,5005053000,0,10000000,41965000,0,4229634000,2916238332,33504164437,440,76.1,2026-08-07T20:45:18.674Z
2025,0000201,한세대학교,대학,대학교,경기,사립,1,8400293083,5557903000,18544000,277000000,0,0,5000000,0,0,37359000,373218704,3553511787,244,14.6,2026-08-07T20:45:18.674Z
2025,0000202,한신대학교,대학,대학교,경기,사립,1,20423851124,11884914403,1227111000,1852364000,25000000,0,42278400,0,0,55703100,497617699,12239010920,383,32,2026-08-07T20:45:18.674Z
2025,0000647,합동신학대학원대학교,전문대학,전문대학원,경기,사립,1,45589293,0,0,0,0,0,0,0,0,0,265820,45855113,17,2.7,2026-08-07T20:45:18.674Z
2025,0000207,협성대학교,대학,대학교,경기,사립,1,11914274943,9373314083,438937000,416118000,0,0,0,0,0,381034000,589329509,4366379369,293,14.9,2026-08-07T20:45:18.674Z
2025,0000233,화성의과학대학교,대학,대학교,경기,사립,1,1532800638,1356151180,119957000,0,0,0,0,0,0,4585340,398010000,699201798,40,17.5,2026-08-07T20:45:18.674Z
2025,0000579,ICT폴리텍대학,전문대학,기능대학,경기,사립,1,389081652,387458320,6023000000,173660000,0,0,0,0,0,1250000,0,6199533332,0,0,2026-08-07T20:45:18.674Z
2025,0002748,가야대학교(김해),대학,대학교,경남,사립,1,7244083237,4428388310,0,200000000,0,188600000,0,0,0,21367910,1990802312,5216465149,115,45.4,2026-08-07T20:45:18.674Z
2025,0000412,거제대학교,전문대학,전문대학,경남,사립,1,13538202116,3093497000,0,480000000,110000000,0,0,0,0,9824000,6252884051,17297413167,67,257.8,2026-08-07T20:45:18.674Z
2025,0000059,경남대학교,대학,대학교,경남,사립,1,50715527324,19963663931,5185352000,1907054357,230000000,0,0,652339000,0,293975500,17784609399,56805193649,605,93.9,2026-08-07T20:45:18.674Z
2025,0000402,경남도립거창대학,전문대학,전문대학,경남,공립,1,7748842309,1487943290,0,241100000,0,0,0,40000000,0,0,13285018450,19827017469,0,0,2026-08-07T20:45:18.674Z
2025,0000403,경남도립남해대학,전문대학,전문대학,경남,공립,1,7655335686,1548297000,0,0,0,0,0,0,11835000,0,13376979501,19495853187,0,0,2026-08-07T20:45:18.674Z
2025,0000007,경상국립대학교,대학,대학교,경남,국립,1,367013338411,38176780973,42959543185,1589292800,5224750000,440000000,677870000,4206395000,3720305850,14704483665,63509766784,465868964722,0,0,2026-08-07T20:45:18.674Z
2025,0000028,국립창원대학교,대학,대학교,경남,국립,1,151807889310,16850781360,10511041630,1364000000,2993280000,0,0,1837750000,4520500,2753632150,27100191842,181521524072,0,0,2026-08-07T20:45:18.674Z
2025,0000569,김해대학교,전문대학,전문대학,경남,사립,1,13065082730,4466266002,0,0,0,0,0,0,0,11790500,3587195829,12197803057,83,146.9,2026-08-07T20:45:18.674Z
2025,0000509,동원과학기술대학교,전문대학,전문대학,경남,사립,1,19695837092,6651921199,0,955400000,0,0,0,160000000,0,58221500,7083831822,21301369215,133,160.7,2026-08-07T20:45:18.674Z
2025,0000470,마산대학교,전문대학,전문대학,경남,사립,1,25009849577,14600356810,0,0,0,0,142548000,47500000,0,23835000,4698537648,15321913415,299,51.3,2026-08-07T20:45:18.674Z
2025,0000222,부산장신대학교,대학,대학교,경남,사립,1,1440417425,446226000,0,0,0,0,0,0,0,11741500,208400651,1214333576,17,72.3,2026-08-07T20:45:18.674Z
2025,0002652,연암공과대학교,전문대학,전문대학,경남,사립,1,14989016534,3140775000,761000000,0,0,0,0,0,0,9803500,4082604474,16701649508,57,294.7,2026-08-07T20:45:18.674Z
2025,0000164,인제대학교,대학,대학교,경남,사립,1,56432063830,16414648840,9149923000,1581945240,1068733333,781500000,86000000,256000000,63961000,750003500,26194640913,79950121976,607,131.7,2026-08-07T20:45:18.674Z
2025,0000260,진주교육대학교,대학,교육대학,경남,국립,1,31026540105,1528451480,222773000,0,0,0,2700000,0,0,27000000,1281837301,31032398926,0,0,2026-08-07T20:45:18.674Z
2025,0000539,진주보건대학교,전문대학,전문대학,경남,사립,1,12689496331,7370319310,768000000,0,0,0,0,0,0,44444500,1529686559,7661308080,143,53.6,2026-08-07T20:45:18.674Z
2025,0000249,창신대학교,대학,대학교,경남,사립,1,13427465816,4768760147,0,0,0,0,0,83214220,0,84382500,4406896574,13233198963,132,100.1,2026-08-07T20:45:18.674Z
2025,0000542,창원문성대학교,전문대학,전문대학,경남,사립,1,4162796665,2011220000,0,627930000,0,0,0,60000000,0,10350000,1217920088,4067776753,43,95.1,2026-08-07T20:45:18.674Z
2025,0000570,한국승강기대학교,전문대학,전문대학,경남,사립,1,12602900046,5562914543,0,0,0,0,0,157430000,0,79367400,3512675243,10789458146,101,106.9,2026-08-07T20:45:18.674Z
2025,0000410,가톨릭상지대학교,전문대학,전문대학,경북,사립,1,13354065308,5370745533,0,200469575,0,0,0,0,0,28038500,3911118053,12122945903,97,124.7,2026-08-07T20:45:18.674Z
2025,0000456,경북과학대학교,전문대학,전문대학,경북,사립,1,14523894630,7703393868,0,0,0,0,0,15000000,0,527259400,3522500000,10885260162,120,90.5,2026-08-07T20:45:18.674Z
2025,0000438,경북보건대학교,전문대학,전문대학,경북,사립,1,11199341770,4061983500,0,0,0,200000000,0,0,0,16804000,3374326000,10728488270,71,151.2,2026-08-07T20:45:18.674Z
2025,0002642,경북전문대학교,전문대학,전문대학,경북,사립,1,19054536864,9081158252,0,184213000,0,0,0,0,0,104152500,6139975483,16401719595,153,107.3,2026-08-07T20:45:18.674Z
2025,0000668,경안대학원대학교,전문대학,전문대학원,경북,사립,1,0,0,88000000,0,0,0,0,0,0,0,0,88000000,2,36.1,2026-08-07T20:45:18.674Z
2025,0000244,경운대학교,대학,대학교,경북,사립,1,30697646845,13416532333,1161257000,249500000,0,0,142548000,8500000,0,158191160,19774033283,38775143955,456,85,2026-08-07T20:45:18.674Z
2025,0000064,경일대학교,대학,대학교,경북,사립,1,44138904281,17485622420,1145009000,674976250,0,180000000,65000000,223914000,0,222556000,13041014648,42205751759,520,81.1,2026-08-07T20:45:18.674Z
2025,0000430,구미대학교,전문대학,전문대학,경북,사립,1,40494986391,20954993280,0,1242550000,0,0,0,0,0,141893000,18214534040,39138970151,377,103.8,2026-08-07T20:45:18.674Z
2025,0000021,국립경국대학교,대학,대학교,경북,국립,1,135546269808,9861215567,3006981600,585100000,1053568000,0,0,60000000,865429000,2241430000,57671400098,191168962939,0,0,2026-08-07T20:45:18.674Z
2025,0000010,국립금오공과대학교,대학,대학교,경북,국립,1,101112223415,10126866230,14579450000,484000000,3943999000,353652000,0,293750000,0,357800000,25505923400,136503931585,0,0,2026-08-07T20:45:18.674Z
2025,0000241,김천대학교,대학,대학교,경북,사립,1,11790749855,6932503688,0,0,0,0,0,0,0,40044400,4444361753,9342652320,173,54.1,2026-08-07T20:45:18.674Z
2025,0000442,대경대학교,전문대학,전문대학,경북,사립,1,25179287512,13578526144,0,89600000,0,0,0,0,0,69051000,5727750000,17487162368,228,76.6,2026-08-07T20:45:18.674Z
2025,0000088,대구가톨릭대학교,대학,대학교,경북,사립,1,67008349065,27303084608,4196581000,1620000000,964600000,592500000,84000000,163950000,32465000,1148563840,19368316774,67876241071,975,69.6,2026-08-07T20:45:18.674Z
2025,0000084,대구대학교,대학,대학교,경북,사립,1,78804266861,41235234450,2919506000,2735491000,486000000,260000000,64128400,2020196000,513194000,1708379758,13137044170,61412971739,1230,49.9,2026-08-07T20:45:18.674Z
2025,0000320,대구사이버대학교,대학,사이버대학(대학),경북,사립,1,5024448616,4629230000,0,0,0,0,0,0,0,69487500,15902000,480608116,88,5.5,2026-08-07T20:45:18.674Z
2025,0000087,대구예술대학교,대학,대학교,경북,사립,1,491109338,398821000,0,0,0,0,80000000,0,0,3150000,0,175438338,22,7.8,2026-08-07T20:45:18.674Z
2025,0000061,대구한의대학교,대학,대학교,경북,사립,1,44162073345,18457195460,1074102000,1064100000,0,314000000,179049200,78200000,49218000,172699000,23271254645,51907500730,554,93.8,2026-08-07T20:45:18.674Z
2025,0000093,대신대학교,대학,대학교,경북,사립,1,3452048861,2098749500,0,0,0,0,0,0,0,25443000,827106850,2205849211,143,15.4,2026-08-07T20:45:18.674Z
2025,0000106,동양대학교,대학,대학교,경북,사립,1,18355408097,9825303000,221372000,200000000,557876000,0,37500000,0,0,60218000,5874530266,15481601363,303,51.1,2026-08-07T20:45:18.674Z
2025,0000475,문경대학교,전문대학,전문대학,경북,사립,1,4249958056,1803377182,0,0,0,0,0,0,0,4763250,4602538000,7053882124,37,191.5,2026-08-07T20:45:18.674Z
2025,0000550,선린대학교,전문대학,전문대학,경북,사립,1,11138617087,5690551503,0,0,0,0,0,0,0,37538160,1942155000,7427758744,117,63.5,2026-08-07T20:45:18.674Z
2025,0002647,성운대학교,전문대학,전문대학,경북,사립,1,13278065374,5803260167,0,0,0,0,0,0,17334000,71358000,3280000000,10843497207,79,137.4,2026-08-07T20:45:18.674Z
2025,0000065,신경주대학교,대학,대학교,경북,사립,1,2344164968,1952397000,0,158818560,0,0,0,0,0,28026000,291454250,870066778,113,7.7,2026-08-07T20:45:18.674Z
2025,0002650,안동과학대학교,전문대학,전문대학,경북,사립,1,14005019116,6636499132,239784000,0,0,0,0,0,15744000,41925500,3450875120,11116848604,116,96,2026-08-07T20:45:18.674Z
2025,0000151,영남대학교,대학,대학교,경북,사립,1,114550152986,49035708070,25086474846,1718882343,3881037667,448000000,207477000,192712000,1120601000,1995018452,26958081444,127122729668,1814,70.1,2026-08-07T20:45:18.674Z
2025,0000153,영남신학대학교,대학,대학교,경북,사립,1,2130293899,1415440200,0,0,0,0,0,0,0,11298910,500000000,1226152609,40,30.4,2026-08-07T20:45:18.674Z
2025,0000418,영남외국어대학,전문대학,전문대학,경북,사립,1,1606016104,1528782000,0,0,0,0,0,0,0,21300000,3300000,101834104,24,4.2,2026-08-07T20:45:18.674Z
2025,0000160,위덕대학교,대학,대학교,경북,사립,1,12072177408,6263137364,0,261600000,0,0,0,0,0,183245000,4508016720,10761901764,144,74.9,2026-08-07T20:45:18.674Z
2025,0000188,포항공과대학교,대학,대학교,경북,사립,1,69311120613,2651975000,205318658552,0,18096285667,2947500000,20000000,85000000,836439400,4596379000,37057708487,335617116719,280,1197.8,2026-08-07T20:45:18.674Z
2025,0002658,포항대학교,전문대학,전문대학,경북,사립,1,9652129230,4366899495,85000000,200000000,0,0,0,0,0,45725080,2930160000,8546114815,85,100.5,2026-08-07T20:45:18.674Z
2025,0000576,한국복지사이버대학교,전문대학,사이버대학(전문대학),경북,사립,1,3311895489,3297107000,0,0,0,0,0,0,0,49965000,76058,64829547,0,0,2026-08-07T20:45:18.674Z
2025,0003104,한국폴리텍 특성화대학 로봇캠퍼스,전문대학,기능대학,경북,사립,1,1278852513,1171105168,0,26933080531,30000000,0,0,0,0,1082000,387591837,27459501713,0,0,2026-08-07T20:45:18.674Z
2025,0000624,한국폴리텍 VI 대학 구미캠퍼스,전문대학,기능대학,경북,사립,1,1639298699,1560522334,89700000,78363420100,0,0,0,0,0,3648000,1012494500,79548038965,0,0,2026-08-07T20:45:18.674Z
2025,0000196,한동대학교,대학,대학교,경북,사립,1,37955986784,10386020290,3076981789,246700000,160000000,210000000,484664000,84450000,0,52097495,21549399253,53434259031,320,166.9,2026-08-07T20:45:18.674Z
2025,0000415,호산대학교,전문대학,전문대학,경북,사립,1,16221595312,5400836700,0,255100000,0,0,0,0,0,59621000,2566359000,13701838612,136,101.1,2026-08-07T20:45:18.674Z
2025,0000073,광신대학교,대학,대학교,광주,사립,1,1948021690,1499676000,0,0,0,0,0,0,0,44257000,16242999,508845689,56,9.1,2026-08-07T20:45:18.674Z
2025,0000381,광주과학기술원,대학,대학교,광주,특별법법인,1,6913936639,489875000,172212333755,400000000,4135638333,1846784610,1595000000,76675000,0,929000000,3125743173,190745236510,0,0,2026-08-07T20:45:18.674Z
2025,0000252,광주교육대학교,대학,교육대학,광주,국립,1,29850180535,1893301000,47237500,0,0,0,0,37625000,0,0,4223154254,32264896289,0,0,2026-08-07T20:45:18.674Z
2025,0000231,광주대학교,대학,대학교,광주,사립,1,32188694147,14858106070,312181000,491094000,110000000,0,0,189550000,12280000,75986000,10675338453,29197017530,362,80.6,2026-08-07T20:45:18.674Z
2025,0000429,광주보건대학교,전문대학,전문대학,광주,사립,1,24128218934,10359678890,581000000,0,0,0,0,0,0,31601500,4207365200,18588506744,189,98.5,2026-08-07T20:45:18.674Z
2025,0000076,광주여자대학교,대학,대학교,광주,사립,1,19821251695,9106873483,0,256000000,0,0,0,0,0,46876000,4780563262,15797817474,223,71,2026-08-07T20:45:18.674Z
2025,0002972,기독간호대학교,전문대학,전문대학,광주,사립,1,4653223177,1515081332,0,0,0,0,0,0,0,5318000,261243500,3404703345,32,106.4,2026-08-07T20:45:18.674Z
2025,0000216,남부대학교,대학,대학교,광주,사립,1,17400529185,7536919834,0,0,498000000,0,0,581497500,0,31414540,7106622796,18081144187,168,107.5,2026-08-07T20:45:18.674Z
2025,0000460,동강대학교,전문대학,전문대학,광주,사립,1,12517038201,7076149990,0,222392000,0,0,9400000,129550000,0,54284500,4017105724,9873620435,121,81.8,2026-08-07T20:45:18.674Z
2025,0002646,서영대학교,전문대학,전문대학,광주,사립,1,25220112073,15565407224,0,0,0,0,0,0,0,97231740,1662519795,11414456384,295,38.6,2026-08-07T20:45:18.674Z
2025,0000243,송원대학교,대학,대학교,광주,사립,1,16771342219,7192125522,82750000,0,0,0,12000000,0,0,178208000,4047541200,13899715897,174,80.1,2026-08-07T20:45:18.674Z
2025,0000023,전남대학교,대학,대학교,광주,국립,1,423408314454,38262001300,70278567728,2387897640,8955216000,1387000000,421670000,2187668000,7336257537,19126974580,36113951850,533341516489,0,0,2026-08-07T20:45:18.674Z
2025,0002974,조선간호대학교,전문대학,전문대학,광주,사립,1,6103313767,1710787709,49680000,0,0,0,0,0,0,3946500,970571712,5416724270,39,139.1,2026-08-07T20:45:18.674Z
2025,0000172,조선대학교,대학,대학교,광주,사립,1,112187535106,49667113076,21181319004,1535600000,3994326000,874634000,212316000,833500000,19070000,6396058811,18980525808,116547771653,1397,83.4,2026-08-07T20:45:18.674Z
2025,0000534,조선이공대학교,전문대학,전문대학,광주,사립,1,23760522425,8448573165,110000000,480000000,132500000,0,0,207020000,0,33893500,7138116000,23413478760,150,156.3,2026-08-07T20:45:18.674Z
2025,0000616,한국폴리텍 V 대학 광주캠퍼스,전문대학,기능대학,광주,사립,1,3662721891,1793520668,57550000,57293382003,0,0,0,0,0,2984500,2016951811,61240069537,0,0,2026-08-07T20:45:18.674Z
2025,0000208,호남대학교,대학,대학교,광주,사립,1,39289448509,17948047830,55000000,962000000,120000000,0,17500000,85000000,0,76613500,12487185700,35144699879,468,75.1,2026-08-07T20:45:18.674Z
2025,0000209,호남신학대학교,대학,대학교,광주,사립,1,2696545244,1385948784,0,0,0,0,0,0,0,26126600,391101674,1727824734,42,41.3,2026-08-07T20:45:18.674Z
2025,0000005,경북대학교,대학,대학교,대구,국립,1,445109284081,40711649810,90494288029,915948395,18634686333,3591400000,258300000,7422450000,6058373220,16636484000,57827354174,606236918422,0,0,2026-08-07T20:45:18.674Z
2025,0000068,계명대학교,대학,대학교,대구,사립,1,104480299312,52280762900,10626627737,1880000000,1621566667,2538200000,844093000,469000000,11500000,1258668500,21405289294,92854481610,1721,54,2026-08-07T20:45:18.674Z
2025,0000425,계명문화대학교,전문대학,전문대학,대구,사립,1,30230641912,14826096301,0,1228000000,0,200000000,60000000,415870000,20552000,100881500,4961526200,22391375311,264,84.7,2026-08-07T20:45:18.674Z
2025,0000382,대구경북과학기술원,대학,대학교,대구,특별법법인,1,4467423465,40128000,158063995000,0,3241116667,1844000000,14000000,284567000,0,340000000,3198484590,171413458722,0,0,2026-08-07T20:45:18.674Z
2025,0000443,대구공업대학교,전문대학,전문대학,대구,사립,1,6946978953,5113503330,0,0,0,0,0,40350000,0,66254070,689930000,2630009693,70,37.6,2026-08-07T20:45:18.674Z
2025,0000446,대구과학대학교,전문대학,전문대학,대구,사립,1,29832975173,13668133348,57550000,0,0,0,0,0,0,240057500,6649478809,23111928134,260,88.9,2026-08-07T20:45:18.674Z
2025,0000253,대구교육대학교,대학,교육대학,대구,국립,1,34997316303,2148916000,62336000,0,0,0,0,0,0,0,2407009000,35317745303,0,0,2026-08-07T20:45:18.674Z
2025,0000444,대구보건대학교,전문대학,전문대학,대구,사립,1,43168232304,19638819635,18000000,0,95000000,0,0,658540000,0,79879000,12002774650,36383606319,420,86.7,2026-08-07T20:45:18.674Z
2025,0002649,수성대학교,전문대학,전문대학,대구,사립,1,20019337325,11674230314,0,246292000,0,0,0,38150000,0,92695500,3095163000,11817407511,199,59.4,2026-08-07T20:45:18.674Z
2025,0000513,영남이공대학교,전문대학,전문대학,대구,사립,1,40875577051,18529890503,57550000,1438700000,256000000,0,0,600740000,0,153289500,4391547770,29243513818,365,80.2,2026-08-07T20:45:18.674Z
2025,0000575,영진사이버대학교,전문대학,사이버대학(전문대학),대구,사립,1,7185818183,6779157666,0,0,0,0,0,0,0,57588160,8046481,472295158,88,5.3,2026-08-07T20:45:18.674Z
2025,0000517,영진전문대학교,전문대학,전문대학,대구,사립,1,41993680973,21467654180,761000000,1080820000,0,0,40000000,334970000,11690000,163024910,4770013000,27687544703,442,62.6,2026-08-07T20:45:18.674Z
2025,0000643,건신대학원대학교,전문대학,전문대학원,대전,사립,1,12324909,0,761000000,0,0,0,0,0,0,0,0,773324909,11,73.4,2026-08-07T20:45:18.674Z
2025,0000335,건양사이버대학교,대학,사이버대학(대학),대전,사립,1,9636256705,8406333216,0,0,0,0,2900000,0,0,108770000,425949289,1767542778,120,14.7,2026-08-07T20:45:18.674Z
2025,0000664,과학기술연합대학원대학교,전문대학,전문대학원,대전,기타,1,62269134,0,19265200000,0,0,0,0,0,0,0,0,19327469134,0,0,2026-08-07T20:45:18.674Z
2025,0000039,국립한밭대학교,대학,대학교,대전,국립,1,115456220188,16154558350,13805234970,1914847750,2383500000,32250000,0,1035584500,205294680,1096577780,9835107600,129610059118,0,0,2026-08-07T20:45:18.674Z
2025,0000546,대덕대학교,전문대학,전문대학,대전,사립,1,9778192960,4339365136,0,204679470,0,0,0,160050000,0,16939500,3657419500,9477916294,89,106.6,2026-08-07T20:45:18.674Z
2025,0000453,대전과학기술대학교,전문대학,전문대학,대전,사립,1,19380784039,8103896935,0,0,0,400000000,0,245330000,0,17048250,4177824560,16117089914,247,65.3,2026-08-07T20:45:18.674Z
2025,0000095,대전대학교,대학,대학교,대전,사립,1,46529962264,22501846774,3227682000,311299131,865320000,1347000000,0,488387000,25328000,843650500,8211140086,39347922207,572,68.7,2026-08-07T20:45:18.674Z
2025,0000451,대전보건대학교,전문대학,전문대학,대전,사립,1,27432669120,11506657506,0,133586029,0,0,0,6500000,0,19456250,10651387098,26736940991,253,105.7,2026-08-07T20:45:18.674Z
2025,0000238,대전신학대학교,대학,대학교,대전,사립,1,267104563,168928000,0,0,0,0,0,0,0,5889000,0,104065563,11,9.9,2026-08-07T20:45:18.674Z
2025,0000112,목원대학교,대학,대학교,대전,사립,1,34826539878,18425600930,1020631000,1437600000,250000000,0,147300000,286500000,0,80479410,6218682230,25842131588,551,46.9,2026-08-07T20:45:18.674Z
2025,0000113,배재대학교,대학,대학교,대전,사립,1,33128406147,18754792290,2255210000,2069600000,0,0,0,50000000,38174000,379693500,6721680114,25887971471,553,46.8,2026-08-07T20:45:18.674Z
2025,0000240,우송대학교,대학,대학교,대전,사립,1,43705257758,22047390857,2616841000,0,0,15000000,0,150000000,30607000,308009660,6233095755,31011420316,811,38.2,2026-08-07T20:45:18.674Z
2025,0000452,우송정보대학,전문대학,전문대학,대전,사립,1,20759178422,9541137531,0,500320000,0,0,0,0,0,32439100,3922125775,15672925766,179,87.4,2026-08-07T20:45:18.674Z
2025,0000161,을지대학교,대학,대학교,대전,사립,1,21604769934,10816810100,2727632000,0,844200000,641000000,611863000,25000000,0,1152129800,2754801360,19544585994,434,45.1,2026-08-07T20:45:18.674Z
2025,0000029,충남대학교,대학,대학교,대전,국립,1,345915656935,31032542680,65093567909,523200000,12093180533,1236500000,785723000,909105000,7091117960,16262547251,26067779538,444945835446,0,0,2026-08-07T20:45:18.674Z
2025,0000374,한국과학기술원,대학,대학교,대전,특별법법인,1,23492343053,3656398000,558440707291,343806000,27188590333,9818602000,2630000000,1173250000,0,30351615411,4406071084,654188587172,0,0,2026-08-07T20:45:18.674Z
2025,0000182,한국침례신학대학교,대학,대학교,대전,사립,1,4544095324,2241716100,0,0,0,0,0,0,0,23181400,21710478,2347271102,76,30.9,2026-08-07T20:45:18.674Z
2025,0000603,한국폴리텍 IV 대학 대전캠퍼스,전문대학,기능대학,대전,사립,1,3756034434,2336390002,96278000,45861103362,0,0,0,0,0,2500660,34340000,47413866454,0,0,2026-08-07T20:45:18.674Z
2025,0000195,한남대학교,대학,대학교,대전,사립,1,62465864268,26549940743,2675760740,2013120000,1356000000,114000000,28300000,2008200000,17681760,462588920,9486117124,54077692069,846,64,2026-08-07T20:45:18.674Z
2025,0002640,경남정보대학교,전문대학,전문대학,부산,사립,1,36791376858,17918445240,0,254100000,110000000,0,0,328970000,18723500,82632150,7430882540,27098239808,334,81,2026-08-07T20:45:18.674Z
2025,0000062,경성대학교,대학,대학교,부산,사립,1,56124527516,30148491835,750219000,1823976000,0,25700000,24500000,256950000,0,1213737500,16167333635,46238451816,931,49.7,2026-08-07T20:45:18.674Z
2025,0000071,고신대학교,대학,대학교,부산,사립,1,13841557697,6533287501,1097453000,185100000,993040000,0,1005446000,0,0,477271900,3968519000,15035100096,229,65.8,2026-08-07T20:45:18.674Z
2025,0000013,국립부경대학교,대학,대학교,부산,국립,1,224596323509,31896594740,33393776000,1394993500,4103696333,30000000,0,222455000,0,26146565000,13065614450,271056829052,0,0,2026-08-07T20:45:18.674Z
2025,0000033,국립한국해양대학교,대학,대학교,부산,국립,1,136923277986,12188871660,6236680000,703202800,2670622000,0,0,1152059000,115638970,5085674000,14681137795,155379420891,0,0,2026-08-07T20:45:18.674Z
2025,0000447,대동대학교,전문대학,전문대학,부산,사립,1,8927801031,4307646167,0,0,0,0,0,0,0,20880000,724326500,5365361364,94,57,2026-08-07T20:45:18.674Z
2025,0000235,동명대학교,대학,대학교,부산,사립,1,34503755269,19265012920,223314000,748000000,230000000,0,111400000,478600000,0,100167500,7587205900,24717429749,514,48.1,2026-08-07T20:45:18.674Z
2025,0000103,동서대학교,대학,대학교,부산,사립,1,48049129813,24010648489,607283000,1640578000,210000000,0,180000000,267857000,0,702486300,13929543900,41576229524,605,68.7,2026-08-07T20:45:18.674Z
2025,0000105,동아대학교,대학,대학교,부산,사립,1,103161861047,43834034963,11808678000,1535600000,3328595000,1220600000,59617000,926557000,367841800,3998023920,27093554810,109666893614,1483,74,2026-08-07T20:45:18.674Z
2025,0000466,동의과학대학교,전문대학,전문대학,부산,사립,1,25120804821,10357255466,0,588932000,0,0,0,768440000,0,91968000,4249914850,20462804205,257,79.6,2026-08-07T20:45:18.674Z
2025,0000107,동의대학교,대학,대학교,부산,사립,1,67900161905,38315623722,4345925000,1908400000,692629000,490000000,5000000,799500000,0,532521000,11495279000,49853792183,1070,46.6,2026-08-07T20:45:18.674Z
2025,0000114,부산가톨릭대학교,대학,대학교,부산,사립,1,19729929552,8372782660,187942000,0,0,0,0,0,100000000,26508750,5979578130,17651175772,259,68.3,2026-08-07T20:45:18.674Z
2025,0000479,부산경상대학교,전문대학,전문대학,부산,사립,1,15006903972,4763349000,0,193144000,71296000,0,0,0,0,29998000,4524710000,15062702972,79,189.8,2026-08-07T20:45:18.674Z
2025,0000481,부산과학기술대학교,전문대학,전문대학,부산,사립,1,26975510845,13189958093,0,359860000,0,0,0,201155000,0,189781000,5542745896,20079094648,246,81.6,2026-08-07T20:45:18.674Z
2025,0000254,부산교육대학교,대학,교육대학,부산,국립,1,39571694442,1662323000,53056000,0,0,0,0,0,0,30000000,10500031100,48492458542,0,0,2026-08-07T20:45:18.674Z
2025,0000014,부산대학교,대학,대학교,부산,국립,1,447792700258,36601527390,104800224301,910147900,19034783000,2707000000,75000000,2209965000,985527500,17119500883,60954983442,619988304894,0,0,2026-08-07T20:45:18.674Z
2025,0000321,부산디지털대학교,대학,사이버대학(대학),부산,사립,1,6423292717,4869082759,0,0,0,0,0,15000000,0,84599000,12049000,1665857958,76,22,2026-08-07T20:45:18.674Z
2025,0000467,부산보건대학교,전문대학,전문대학,부산,사립,1,18173674332,7494558335,82750000,0,0,0,0,25000000,10160000,18275000,4940723871,15756024868,135,116.3,2026-08-07T20:45:18.674Z
2025,0000480,부산여자대학교,전문대학,전문대학,부산,사립,1,12350663651,5769194035,0,0,0,0,0,0,0,74179500,2688640800,9344289916,109,85.9,2026-08-07T20:45:18.674Z
2025,0000561,부산예술대학교,전문대학,전문대학,부산,사립,1,1524894122,1107540000,0,0,0,0,0,0,0,18261750,4930000,440545872,26,16.7,2026-08-07T20:45:18.674Z
2025,0000115,부산외국어대학교,대학,대학교,부산,사립,1,31306244862,16816130453,7762000,241100000,0,0,209000000,250000000,0,67563500,3924491500,19190031409,448,42.8,2026-08-07T20:45:18.674Z
2025,0000144,신라대학교,대학,대학교,부산,사립,1,31174686913,16701326880,496378000,570184000,207040000,262000000,16500000,74375000,34910000,144817500,7131653300,23411217833,495,47.3,2026-08-07T20:45:18.674Z
2025,0003193,영산대학교(해운대),대학,대학교,부산,사립,1,27705447621,15384416110,0,826600000,0,200000000,24000000,0,24000000,240753000,7244875227,20881259738,406,51.4,2026-08-07T20:45:18.674Z
