year,cohort,school_rep_code,school_rep_name,region,estb,school_division,central_ministries,national_scholarship,central_subtotal,local_government,total_support,tuition_revenue,benefit_rate,campus_count,has_alimi,updated_at
2024,junior-college,0000396,한국승강기대학교,경남,사립,전문대학,8746539325,1221844250,7524695075,4959642171,12484337246,3289266.29,379.5,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000249,가톨릭상지대학교,경북,사립,전문대학,13916083027,4966245697,8949837330,805456718,9755294048,10166890.88,96,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000293,경북과학대학교,경북,사립,전문대학,7279968537,6478242480,801726057,325920000,1127646057,10844424.9,10.4,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000523,경북보건대학교,경북,사립,전문대학,11530239496,3585419600,7944819896,1311032000,9255851896,7164304.55,129.2,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000258,경북전문대학교,경북,사립,전문대학,18125528123,8658345967,9467182156,2122747000,11589929156,14580118.47,79.5,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000268,구미대학교,경북,사립,전문대학,39042016284,20049962220,18992054064,12985078223,31977132287,32006415.17,99.9,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000279,대경대학교,경북,사립,전문대학,24622131530,11547249313,13074882217,152322758,13227204975,21349743.98,62,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000309,문경대학교,경북,사립,전문대학,8244864398,2112436193,6132428205,3729969000,9862397205,4056216.126,243.1,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000380,선린대학교,경북,사립,전문대학,10846043044,5346118168,5499924876,231500000,5731424876,10628027.05,53.9,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000547,성운대학교,경북,사립,전문대학,12973926147,5689695330,7284230817,85000000,7369230817,7547008.95,97.6,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000338,안동과학대학교,경북,사립,전문대학,13866583618,5816126333,8050457285,152136733,8202594018,11697826.84,70.1,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000257,영남외국어대학,경북,사립,전문대학,859833171,779955500,79877671,0,79877671,2748765,2.9,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000381,포항대학교,경북,사립,전문대학,9842286097,4969207333,4873078764,1105000000,5978078764,9078169.691,65.9,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000522,호산대학교,경북,사립,전문대학,12111885292,5309749140,6802136152,92621120,6894757272,13065995.36,52.8,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000267,광주보건대학교,광주,사립,전문대학,22904602644,9664146649,13240455995,237574420,13478030415,17610139.09,76.5,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000273,기독간호대학교,광주,사립,전문대학,5565711731,1389655333,4176056398,2659000,4178715398,3152665.943,132.5,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000297,동강대학교,광주,사립,전문대학,9298548811,6547523830,2751024981,1765692877,4516717858,12109507.75,37.3,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000320,서영대학교,광주,사립,전문대학,26077696369,15710767814,10366928555,1221297888,11588226443,26253334.07,44.1,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000366,조선간호대학교,광주,사립,전문대학,6792970049,1483467500,5309502549,21831000,5331333549,3864917.525,137.9,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000365,조선이공대학교,광주,사립,전문대학,23874750716,7512838300,16361912416,213959000,16575871416,14315192.12,115.8,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000263,계명문화대학교,대구,사립,전문대학,35298814975,15352971098,19945843877,341283165,20287127042,25434307.87,79.8,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000280,대구공업대학교,대구,사립,전문대학,5184903763,4361130760,823773003,24800000,848573003,6464032.8,13.1,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000283,대구과학대학교,대구,사립,전문대학,31805326682,13880627897,17924698785,766680831,18691379616,24131789.45,77.5,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000281,대구보건대학교,대구,사립,전문대학,41633167298,19414671879,22218495419,666711417,22885206836,39515534.24,57.9,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000282,수성대학교,대구,사립,전문대학,13813420374,11325910820,2487509554,928867000,3416376554,19078277,17.9,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000346,영남이공대학교,대구,사립,전문대학,39868649434,17005158017,22863491417,653466650,23516958067,33585121.94,70,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000349,영진전문대학교,대구,사립,전문대학,45475933676,21010902990,24465030686,467107150,24932137836,40046126.08,62.3,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000376,대덕대학교,대전,사립,전문대학,6115417864,4827384900,1288032964,1156506361,2444539325,8385197.918,29.2,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000512,대전과학기술대학교,대전,사립,전문대학,18650190112,9022062870,9628127242,503662840,10131790082,22780309.58,44.5,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000288,대전보건대학교,대전,사립,전문대학,24273009590,11210924431,13062085159,480383720,13542468879,24801327.2,54.6,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000289,우송정보대학,대전,사립,전문대학,21307941718,9268514431,12039427287,163862987,12203290274,17875931.03,68.3,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000253,경남정보대학교,부산,사립,전문대학,36426571731,17418090158,19008481573,1187383444,20195865017,29624203.13,68.2,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000284,대동대학교,부산,사립,전문대학,8507924599,3956686666,4551237933,184500859,4735738792,8949837.166,52.9,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000303,동의과학대학교,부산,사립,전문대학,23226736485,10259123701,12967612784,968173444,13935786228,22021640.9,63.3,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000313,부산경상대학교,부산,사립,전문대학,18912777875,5585101000,13327676875,1230800000,14558476875,9133365,159.4,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000315,부산과학기술대학교,부산,사립,전문대학,24654524876,11388893113,13265631763,507509989,13773141752,19983055.8,68.9,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000569,부산보건대학교,부산,사립,전문대학,18489996317,7446239683,11043756634,226177636,11269934270,12909476.77,87.3,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000314,부산여자대학교,부산,사립,전문대학,12671180866,5765829735,6905351131,110846500,7016197631,10148713.99,69.1,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000388,부산예술대학교,부산,사립,전문대학,2762632795,2456887071,305745724,3732500,309478224,3428362.167,9,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000300,동양미래대학교,서울,사립,전문대학,31799831625,15828230087,15971601538,216706400,16188307938,36000658.6,45,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000307,명지전문대학,서울,사립,전문대학,34100845164,16709898779,17390946385,23718071,17414664456,39762208.78,43.8,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000310,배화여자대학교,서울,사립,전문대학,16343201488,6232975040,10110226448,320783285,10431009733,15322373.84,68.1,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000317,삼육보건대학교,서울,사립,전문대학,8543719696,2679109236,5864610460,10567099,5875177559,7482479.63,78.5,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000321,서울여자간호대학교,서울,사립,전문대학,5092822427,1632857500,3459964927,2899616,3462864543,5578528.003,62.1,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000324,서일대학교,서울,사립,전문대학,26745741922,14796312126,11949429796,30043893,11979473689,35642165.23,33.6,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000333,숭의여자대학교,서울,사립,전문대학,8358998797,7749152853,609845944,10394313,620240257,17121860.42,3.6,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000356,인덕대학교,서울,사립,전문대학,27688440945,14955250695,12733190250,263946688,12997136938,33965620.2,38.3,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000384,한양여자대학교,서울,사립,전문대학,33095493085,16999768421,16095724664,954896142,17050620806,38463822.74,44.3,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000353,한국영상대학교,세종,사립,전문대학,21982649854,8773607043,13209042811,146594597,13355637408,17747475.67,75.3,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000352,울산과학대학교,울산,사립,전문대학,35507004928,10742604645,24764400283,3627779000,28392179283,31015595.13,91.5,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000375,춘해보건대학교,울산,사립,전문대학,16174612405,7222732665,8951879740,325819710,9277699450,15243356.33,60.9,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000261,경인여자대학교,인천,사립,전문대학,16906397974,9611514219,7294883755,2571439197,9866322952,22136515.27,44.6,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000357,인하공업전문대학,인천,사립,전문대학,37889655743,18486077190,19403578553,354386753,19757965306,45915500.12,43,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000587,재능대학교,인천,사립,전문대학,18054892555,7856781038,10198111517,923124228,11121235745,17139763.67,64.9,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000266,광양보건대학교,전남,사립,전문대학,2765993,0,2765993,16000000,18765993,628270,3,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000585,나주대학교,전남,사립,전문대학,103959826,11472000,92487826,1890381650,1982869476,5746913.801,34.5,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000532,동아보건대학교,전남,사립,전문대학,5047306732,2977359154,2069947578,4500000,2074447578,4390491.67,47.2,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000308,목포과학대학교,전남,사립,전문대학,21649140017,8177450399,13471689618,453890500,13925580118,13349090.57,104.3,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000331,순천제일대학교,전남,사립,전문대학,19815297828,6993191666,12822106162,1011015405,13833121567,13838679.31,100,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000360,전남과학대학교,전남,사립,전문대학,26499390400,10034891300,16464499100,538122392,17002621492,14701631.56,115.7,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000332,청암대학교,전남,사립,전문대학,10934372750,5246221904,5688150846,638854000,6327004846,11749906.58,53.8,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000546,한영대학교,전남,사립,전문대학,9696934696,2954885000,6742049696,669500000,7411549696,7484614.9,99,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000250,군산간호대학교,전북,사립,전문대학,7844840348,2892075583,4952764765,5395527,4958160292,7049539.25,70.3,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000270,군장대학교,전북,사립,전문대학,13791061786,4236497800,9554563986,1417684886,10972248872,9588813.134,114.4,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000311,백제예술대학교,전북,사립,전문대학,2266294430,2155204626,111089804,7727767,118817571,5108401.626,2.3,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000354,원광보건대학교,전북,사립,전문대학,28891153912,11927334019,16963819893,1412272966,18376092859,22348010.6,82.2,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000362,전북과학대학교,전북,사립,전문대학,14235410373,5459703033,8775707340,526526220,9302233560,8568442.527,108.6,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000274,전주기전대학,전북,사립,전문대학,8778336279,5512670410,3265665869,3973132067,7238797936,10063274.5,71.9,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000361,전주비전대학교,전북,사립,전문대학,21899236181,9060973013,12838263168,127047474,12965310642,17890442.67,72.5,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000363,제주관광대학교,제주,사립,전문대학,11593863786,4277700547,7316163239,682632165,7998795404,6959743.687,114.9,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000382,제주한라대학교,제주,사립,전문대학,21359876979,10150021040,11209855939,476044646,11685900585,18824453.63,62.1,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000373,백석문화대학교,충남,사립,전문대학,20750865231,10210466440,10540398791,29810621,10570209412,24642612.5,42.9,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000335,신성대학교,충남,사립,전문대학,15339281090,7136652586,8202628504,213722060,8416350564,17113349.95,49.2,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000568,아주자동차대학교,충남,사립,전문대학,7482911239,901825250,6581085989,251995449,6833081438,5899086.65,115.8,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000529,연암대학교,충남,사립,전문대학,24919415794,2662784560,22256631234,1250196060,23506827294,6741651.89,348.7,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000386,혜전대학교,충남,사립,전문대학,10567331521,6400308670,4167022851,1069279707,5236302558,15644507.22,33.5,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000271,강동대학교,충북,사립,전문대학,12559458575,11047633914,1511824661,59941715,1571766376,19521718.26,8.1,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000286,대원대학교,충북,사립,전문대학,5576131118,5038936151,537194967,2158808954,2696003921,10384036.4,26,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000367,충북보건과학대학교,충북,사립,전문대학,16554867045,5566087325,10988779720,225065467,11213845187,13489365.72,83.1,1,Y,2026-08-15T07:08:44.243Z
2024,junior-college,0000377,충청대학교,충북,사립,전문대학,17227421718,7486866765,9740554953,247024164,9987579117,17470093.81,57.2,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000513,가톨릭관동대학교,강원,사립,대학,33133898199,13821178941,19312719258,15954418018,35267137276,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000041,경동대학교,강원,사립,대학,29572893229,20259477481,9313415748,7971866833,17285282581,0,,4,Y,2026-08-15T07:08:44.243Z
2025,university,0000086,상지대학교,강원,사립,대학,30767647161,12654114201,18113532960,9708607302,27822140262,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000147,한라대학교,강원,사립,대학,19928211251,6628883485,13299327766,10254151572,23553479338,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000148,한림대학교,강원,사립,대학,98427773816,17122660240,81305113576,43463967306,124769080882,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000044,가천대학교,경기,사립,대학,136126204799,34380459840,101745744959,5561477213,107307222172,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000034,가톨릭대학교,경기,사립,대학,113504039971,15307191470,98196848501,5121920325,103318768826,0,,3,Y,2026-08-15T07:08:44.243Z
2025,university,0000036,강남대학교,경기,사립,대학,27489600565,13330704668,14158895897,1990472852,16149368749,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000039,경기대학교,경기,사립,대학,59925965243,27319625633,32606339610,1093079603,33699419213,0,,2,Y,2026-08-15T07:08:44.243Z
2025,university,0000060,단국대학교,경기,사립,대학,153401983182,44040221306,109361761876,20757821699,130119583575,0,,2,Y,2026-08-15T07:08:44.243Z
2025,university,0000068,대진대학교,경기,사립,대학,31404698007,18584308660,12820389347,2169569195,14989958542,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000078,루터대학교,경기,사립,대학,2213448907,848325000,1365123907,375932780,1741056687,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000079,명지대학교,경기,사립,대학,64054617595,25776808200,38277809395,2168830532,40446639927,0,,2,Y,2026-08-15T07:08:44.243Z
2025,university,0000090,서울신학대학교,경기,사립,대학,12344145175,6102202600,6241942575,367906921,6609849496,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000092,서울장신대학교,경기,사립,대학,1583272658,1156576000,426696658,6065583,432762241,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000095,성결대학교,경기,사립,대학,20389957091,12008755871,8381201220,2900971708,11282172928,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000101,수원가톨릭대학교,경기,사립,대학,226519500,226519500,0,6000000,6000000,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000102,수원대학교,경기,사립,대학,27153535148,17653405423,9500129725,915558491,10415688216,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000509,신한대학교,경기,사립,대학,27741236713,16798456103,10942780610,1438250848,12381031458,0,,2,Y,2026-08-15T07:08:44.243Z
2025,university,0000558,아신대학교,경기,사립,대학,1113468600,774575334,338893266,2300914,341194180,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000108,아주대학교,경기,사립,대학,144743825908,15352724050,129391101858,9905695299,139296797157,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000109,안양대학교,경기,사립,대학,22426411155,11281910000,11144501155,1385514412,12530015567,0,,2,Y,2026-08-15T07:08:44.243Z
2025,university,0000115,용인대학교,경기,사립,대학,20457115418,12709875000,7747240418,1530781530,9278021948,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000130,중앙승가대학교,경기,사립,대학,39220000,38310000,910000,2501000000,2501910000,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000139,차의과학대학교,경기,사립,대학,31084321271,4890966440,26193354831,2732159024,28925513855,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000136,칼빈대학교,경기,사립,대학,1205272433,957391300,247881133,193609323,441490456,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000138,평택대학교,경기,사립,대학,13172789077,6887959335,6284829742,1311839228,7596668970,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000562,한국공학대학교,경기,사립,대학,67693223768,14157437230,53535786538,4835000304,58370786842,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000144,한국항공대학교,경기,사립,대학,37569689255,6981763150,30587926105,2916238332,33504164437,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000151,한세대학교,경기,사립,대학,8738196083,5557903000,3180293083,373218704,3553511787,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000152,한신대학교,경기,사립,대학,23626307624,11884914403,11741393221,497617699,12239010920,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000156,협성대학교,경기,사립,대학,13150363943,9373314083,3777049860,589329509,4366379369,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000567,화성의과학대학교,경기,사립,대학,1657342978,1356151180,301191798,398010000,699201798,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000032,가야대학교,경남,사립,대학,7654051147,4428388310,3225662837,1990802312,5216465149,0,,2,Y,2026-08-15T07:08:44.243Z
2025,university,0000040,경남대학교,경남,사립,대학,58984248181,19963663931,39020584250,17784609399,56805193649,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000167,부산장신대학교,경남,사립,대학,1452158925,446226000,1005932925,208400651,1214333576,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000122,인제대학교,경남,사립,대학,70170129903,16414648840,53755481063,26194640913,79950121976,0,,2,Y,2026-08-15T07:08:44.243Z
2025,university,0000193,창신대학교,경남,사립,대학,13595062536,4768760147,8826302389,4406896574,13233198963,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000188,경운대학교,경북,사립,대학,32417643005,13416532333,19001110672,19774033283,38775143955,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000045,경일대학교,경북,사립,대학,46650359531,17485622420,29164737111,13041014648,42205751759,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000185,김천대학교,경북,사립,대학,11830794255,6932503688,4898290567,4444361753,9342652320,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000063,대구가톨릭대학교,경북,사립,대학,75811008905,27303084608,48507924297,19368316774,67876241071,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000061,대구대학교,경북,사립,대학,89511162019,41235234450,48275927569,13137044170,61412971739,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000062,대구예술대학교,경북,사립,대학,574259338,398821000,175438338,0,175438338,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000042,대구한의대학교,경북,사립,대학,47093441545,18457195460,28636246085,23271254645,51907500730,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000065,대신대학교,경북,사립,대학,3477491861,2098749500,1378742361,827106850,2205849211,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000076,동양대학교,경북,사립,대학,19432374097,9825303000,9607071097,5874530266,15481601363,0,,2,Y,2026-08-15T07:08:44.243Z
2025,university,0000586,신경주대학교,경북,사립,대학,2531009528,1952397000,578612528,291454250,870066778,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000111,영남대학교,경북,사립,대학,149200356294,49035708070,100164648224,26958081444,127122729668,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000112,영남신학대학교,경북,사립,대학,2141592809,1415440200,726152609,500000000,1226152609,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000119,위덕대학교,경북,사립,대학,12517022408,6263137364,6253885044,4508016720,10761901764,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000140,포항공과대학교,경북,사립,대학,301211383232,2651975000,298559408232,37057708487,335617116719,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000146,한동대학교,경북,사립,대학,42270880068,10386020290,31884859778,21549399253,53434259031,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000052,광신대학교,광주,사립,대학,1992278690,1499676000,492602690,16242999,508845689,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000176,광주대학교,광주,사립,대학,33379785147,14858106070,18521679077,10675338453,29197017530,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000055,광주여자대학교,광주,사립,대학,20124127695,9106873483,11017254212,4780563262,15797817474,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000162,남부대학교,광주,사립,대학,18511441225,7536919834,10974521391,7106622796,18081144187,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000187,송원대학교,광주,사립,대학,17044300219,7192125522,9852174697,4047541200,13899715897,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000127,조선대학교,광주,사립,대학,147234358921,49667113076,97567245845,18980525808,116547771653,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000157,호남대학교,광주,사립,대학,40605562009,17948047830,22657514179,12487185700,35144699879,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000158,호남신학대학교,광주,사립,대학,2722671844,1385948784,1336723060,391101674,1727824734,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000048,계명대학교,대구,사립,대학,123729955216,52280762900,71449192316,21405289294,92854481610,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000067,대전대학교,대전,사립,대학,53638628895,22501846774,31136782121,8211140086,39347922207,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000182,대전신학대학교,대전,사립,대학,272993563,168928000,104065563,0,104065563,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000080,목원대학교,대전,사립,대학,38049050288,18425600930,19623449358,6218682230,25842131588,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000081,배재대학교,대전,사립,대학,37921083647,18754792290,19166291357,6721680114,25887971471,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000184,우송대학교,대전,사립,대학,46825715418,22047390857,24778324561,6233095755,31011420316,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000120,을지대학교,대전,사립,대학,27606594734,10816810100,16789784634,2754801360,19544585994,0,,3,Y,2026-08-15T07:08:44.243Z
2025,university,0000551,한국침례신학대학교,대전,사립,대학,4567276724,2241716100,2325560624,21710478,2347271102,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000145,한남대학교,대전,사립,대학,71141515688,26549940743,44591574945,9486117124,54077692069,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000043,경성대학교,부산,사립,대학,60219610016,30148491835,30071118181,16167333635,46238451816,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000050,고신대학교,부산,사립,대학,17599868597,6533287501,11066581096,3968519000,15035100096,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000180,동명대학교,부산,사립,대학,36395236769,19265012920,17130223849,7587205900,24717429749,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000073,동서대학교,부산,사립,대학,51657334113,24010648489,27646685624,13929543900,41576229524,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000075,동아대학교,부산,사립,대학,126407373767,43834034963,82573338804,27093554810,109666893614,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000077,동의대학교,부산,사립,대학,76674136905,38315623722,38358513183,11495279000,49853792183,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000082,부산가톨릭대학교,부산,사립,대학,20044380302,8372782660,11671597642,5979578130,17651175772,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000083,부산외국어대학교,부산,사립,대학,32081670362,16816130453,15265539909,3924491500,19190031409,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000106,신라대학교,부산,사립,대학,32980891413,16701326880,16279564533,7131653300,23411217833,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000181,영산대학교,부산,사립,대학,29020800621,15384416110,13636384511,7244875227,20881259738,0,,2,Y,2026-08-15T07:08:44.243Z
2025,university,0000035,감리교신학대학교,서울,사립,대학,2728889179,1909755940,819133239,2149420,821282659,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000565,강서대학교,서울,사립,대학,5211536518,2980947250,2230589268,1077869319,3308458587,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000037,건국대학교,서울,사립,대학,156495466054,41622986829,114872479225,14978268582,129850747807,0,,2,Y,2026-08-15T07:08:44.243Z
2025,university,0000047,경희대학교,서울,사립,대학,212223149033,38516255720,173706893313,9187778154,182894671467,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000049,고려대학교,서울,사립,대학,480895521852,34931783300,445963738552,20347928457,466311667009,0,,2,Y,2026-08-15T07:08:44.243Z
2025,university,0000053,광운대학교,서울,사립,대학,54178594008,13791764150,40386829858,2276482020,42663311878,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000056,국민대학교,서울,사립,대학,101986359951,27090595700,74895764251,3077208180,77972972431,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000070,덕성여자대학교,서울,사립,대학,26312809203,10100647080,16212162123,1743660874,17955822997,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000071,동국대학교,서울,사립,대학,149998109992,37305521101,112692588891,14227167471,126919756362,0,,2,Y,2026-08-15T07:08:44.243Z
2025,university,0000072,동덕여자대학교,서울,사립,대학,23968114673,11529109740,12439004933,756933687,13195938620,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000084,삼육대학교,서울,사립,대학,25766360042,11636794160,14129565882,1521507793,15651073675,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000085,상명대학교,서울,사립,대학,52313180820,27133105834,25180074986,5979356794,31159431780,0,,2,Y,2026-08-15T07:08:44.243Z
2025,university,0000087,서강대학교,서울,사립,대학,95060696743,10358876166,84701820577,2421751005,87123571582,0,,1,Y,2026-08-15T07:08:44.243Z
2025,university,0000088,서경대학교,서울,사립,대학,28251814530,13082759700,15169054830,1455280670,16624335500,0,,1,Y,2026-08-15T07:08:44.243Z
